,PLOT ID,rows,ranges,Block,Rep,Group,Trt,year,genotype,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height,Row,Ran.,Leaf Length 1,Leaf Width 1,Leaf Length 2,Leaf Width 2,Ear Height 1,Flag Leaf Height 1,Plant Height 1,Ear Height 2,Flag Leaf Height 2,Plant Height 2,Yang Field Notes,Inbred or Hybrid?,Data missing?
102,1103,3,3,1,1,Inbred,HN,2022,BGEM-0158-S,BGEM_Tall_late,0.0,1.0,71.85,8.05,75.5,165.5,207.0,3,3,70.4,8.0,73.3,8.1,80.0,170.0,212.0,71.0,161.0,202.0,,Inbred,
103,1104,4,3,1,1,Inbred,HN,2022,BGEM-0264-S,BGEM_Tall_late,0.0,1.0,80.5,7.0,84.5,179.5,226.0,4,3,78.0,6.6,83.0,7.4,93.0,188.0,230.0,76.0,171.0,222.0,,Inbred,
104,1105,5,3,1,1,Inbred,HN,2022,BGEM-0309-S,BGEM_Tall_late,0.0,2.0,75.6,7.65,64.5,190.5,231.0,5,3,81.5,7.3,69.7,8.0,60.0,195.0,234.0,69.0,186.0,228.0,,Inbred,
105,1106,6,3,1,1,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,2.0,79.5,8.55,92.5,177.5,220.0,6,3,78.0,8.8,81.0,8.3,90.0,175.0,220.0,95.0,180.0,220.0,,Inbred,
106,1107,7,3,1,1,Inbred,HN,2022,BGEM-0060-S,BGEM_Tall_late,0.0,2.0,73.8,8.95,93.0,185.0,228.0,7,3,71.5,9.2,76.1,8.7,92.0,190.0,228.0,94.0,180.0,228.0,,Inbred,
107,1108,8,3,1,1,Inbred,HN,2022,BGEM-0155-S,BGEM_Tall_late,0.0,2.0,75.19999999999999,7.25,71.0,146.5,194.5,8,3,75.8,7.5,74.6,7.0,70.0,161.0,210.0,72.0,132.0,179.0,,Inbred,
108,1109,9,3,1,1,Inbred,HN,2022,BGEM-0052-S,BGEM_Tall_late,0.0,2.0,64.7,5.25,66.0,128.5,150.0,9,3,64.5,5.3,64.9,5.2,62.0,128.0,150.0,70.0,129.0,150.0,,Inbred,
109,1110,10,3,1,1,Inbred,HN,2022,BGEM-0131-N,BGEM_Tall_late,0.0,2.0,69.65,7.05,65.0,164.5,195.0,10,3,72.9,7.0,66.4,7.1,60.0,169.0,200.0,70.0,160.0,190.0,,Inbred,
110,1111,11,3,1,1,Inbred,HN,2022,BGEM-0003-N,BGEM_Tall_late,0.0,1.0,79.85,6.3,110.0,194.0,227.5,11,3,82.4,6.8,77.3,5.8,110.0,188.0,221.0,110.0,200.0,234.0,,Inbred,
111,1112,12,3,1,1,Inbred,HN,2022,BGEM-0324-N,BGEM_Tall_late,0.0,1.0,75.85,9.25,93.5,177.5,213.0,12,3,73.5,9.0,78.2,9.5,97.0,175.0,210.0,90.0,180.0,216.0,,Inbred,
112,1113,13,3,1,1,Inbred,HN,2022,BGEM-0175-S,BGEM_Tall_late,0.0,1.0,72.25,6.35,82.5,169.0,200.0,13,3,72.0,6.7,72.5,6.0,79.0,169.0,200.0,86.0,169.0,200.0,,Inbred,
113,1114,14,3,1,1,Inbred,HN,2022,Mo17,BGEM_Tall_late,0.0,1.0,62.45,8.4,78.0,145.5,182.0,14,3,63.2,8.5,61.7,8.3,75.0,142.0,181.0,81.0,149.0,183.0,,Inbred,
114,1115,15,3,1,1,Inbred,HN,2022,BGEM-0233-S,BGEM_Tall_late,0.0,1.0,70.15,6.1,95.5,186.0,222.5,15,3,71.5,7.0,68.8,5.2,103.0,190.0,230.0,88.0,182.0,215.0,,Inbred,
115,1116,16,3,1,1,Inbred,HN,2022,BGEM-0124-N,BGEM_Tall_late,0.0,2.0,66.35,6.85,103.5,196.5,236.0,16,3,66.2,7.0,66.5,6.7,109.0,193.0,232.0,98.0,200.0,240.0,,Inbred,
116,1117,17,3,1,1,Inbred,HN,2022,BGEM-0223-N,BGEM_Tall_late,0.0,1.0,,,,,,17,3,,,,,,,,,,,,Inbred,
117,1118,18,3,1,1,Inbred,HN,2022,BGEM-0061-N,BGEM_Tall_late,0.0,1.0,57.3,6.85,89.5,168.5,197.5,18,3,54.6,6.9,60.0,6.8,89.0,160.0,188.0,90.0,177.0,207.0,,Inbred,
118,1119,19,3,1,1,Inbred,HN,2022,BGEM-0087-N,BGEM_Tall_late,0.0,1.0,63.0,7.35,102.0,190.5,228.0,19,3,61.5,7.4,64.5,7.3,90.0,181.0,218.0,114.0,200.0,238.0,,Inbred,
119,1120,20,3,1,1,Inbred,HN,2022,BGEM-0238-N,BGEM_Tall_late,0.0,1.0,80.85,9.35,97.5,182.5,225.0,20,3,78.1,9.5,83.6,9.2,105.0,178.0,220.0,90.0,187.0,230.0,,Inbred,
120,1121,21,3,1,1,Inbred,HN,2022,BGEM-0257-S,BGEM_Tall_late,0.0,1.0,69.7,7.25,65.0,139.5,178.0,21,3,70.4,7.3,69.0,7.2,70.0,143.0,181.0,60.0,136.0,175.0,,Inbred,
121,1122,22,3,1,1,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,2.0,75.85,8.05,85.5,161.0,202.5,22,3,76.1,8.3,75.6,7.8,78.0,161.0,209.0,93.0,161.0,196.0,,Inbred,
122,1123,23,3,1,1,Inbred,HN,2022,BGEM-0240-N,BGEM_Tall_late,0.0,2.0,72.65,8.0,59.5,144.0,178.5,23,3,71.3,8.4,74.0,7.6,62.0,140.0,175.0,57.0,148.0,182.0,,Inbred,
123,1124,24,3,1,1,Inbred,HN,2022,BGEM-0168-S,BGEM_Tall_late,0.0,1.0,85.55,7.449999999999999,107.0,195.0,235.0,24,3,82.6,7.8,88.5,7.1,104.0,190.0,230.0,110.0,200.0,240.0,,Inbred,
124,1125,25,3,1,1,Inbred,HN,2022,BGEM-0033-S,BGEM_Tall_late,0.0,1.0,72.1,8.25,113.5,181.0,229.0,25,3,72.0,8.0,72.2,8.5,119.0,180.0,230.0,108.0,182.0,228.0,,Inbred,
125,1126,26,3,1,1,Inbred,HN,2022,BGEM-0154-S,BGEM_Short_early,0.0,1.0,75.25,8.8,80.0,179.5,224.0,26,3,75.0,8.7,75.5,8.9,80.0,170.0,218.0,80.0,189.0,230.0,,Inbred,
126,1127,27,3,1,1,Inbred,HN,2022,BGEM-0180-S,BGEM_Short_early,0.0,2.0,76.1,9.2,69.0,173.0,217.0,27,3,79.5,8.7,72.7,9.7,70.0,176.0,224.0,68.0,170.0,210.0,,Inbred,
127,1128,28,3,1,1,Inbred,HN,2022,BGEM-0137-S,BGEM_Short_early,0.0,2.0,70.25,9.2,62.0,169.5,215.0,28,3,74.5,9.4,66.0,9.0,59.0,164.0,210.0,65.0,175.0,220.0,,Inbred,
128,1129,29,3,1,1,Inbred,HN,2022,BGEM-0030-S,BGEM_Short_early,0.0,1.0,75.75,7.45,87.5,167.5,205.0,29,3,72.5,6.5,79.0,8.4,95.0,165.0,200.0,80.0,170.0,210.0,,Inbred,
129,1130,30,3,1,1,Inbred,HN,2022,BGEM-0327-N,BGEM_Short_early,0.0,1.0,64.75,7.550000000000001,69.0,158.5,189.5,30,3,66.0,7.7,63.5,7.4,70.0,160.0,190.0,68.0,157.0,189.0,,Inbred,
130,1131,31,3,1,1,Inbred,HN,2022,Mo17,BGEM_Short_early,0.0,1.0,64.25,8.95,78.5,152.5,202.0,31,3,64.5,9.0,64.0,8.9,78.0,155.0,205.0,79.0,150.0,199.0,,Inbred,
131,1132,32,3,1,1,Inbred,HN,2022,BGEM-0111-S,BGEM_Short_early,0.0,1.0,71.95,6.95,60.0,161.0,206.0,32,3,71.2,7.5,72.7,6.4,55.0,164.0,210.0,65.0,158.0,202.0,,Inbred,
132,1133,33,3,1,1,Inbred,HN,2022,BGEM-0050-S,BGEM_Short_early,0.0,1.0,87.95,9.65,80.0,182.5,231.5,33,3,86.4,10.0,89.5,9.3,80.0,190.0,233.0,80.0,175.0,230.0,,Inbred,
133,1134,34,3,1,1,Inbred,HN,2022,BGEM-0040-N,BGEM_Short_early,0.0,1.0,70.55,7.449999999999999,92.0,170.0,207.0,34,3,70.5,7.6,70.6,7.3,90.0,170.0,212.0,94.0,170.0,202.0,,Inbred,
134,1135,35,3,1,1,Inbred,HN,2022,BGEM-0129-N,BGEM_Short_early,0.0,1.0,72.25,9.4,67.5,145.5,183.5,35,3,70.9,9.4,73.6,9.4,67.0,144.0,182.0,68.0,147.0,185.0,,Inbred,
135,1136,36,3,1,1,Inbred,HN,2022,BGEM-0219-S,BGEM_Short_early,0.0,2.0,75.1,8.850000000000001,70.0,170.0,215.0,36,3,76.0,8.3,74.2,9.4,50.0,160.0,210.0,90.0,180.0,220.0,,Inbred,
136,1137,37,3,1,1,Inbred,HN,2022,BGEM-0066-N,BGEM_Short_early,0.0,2.0,76.15,7.15,67.5,140.0,181.5,37,3,78.2,7.2,74.1,7.1,75.0,140.0,183.0,60.0,140.0,180.0,,Inbred,
137,1138,38,3,1,1,Inbred,HN,2022,BGEM-0253-N,BGEM_Short_early,0.0,2.0,77.85,7.3,65.0,150.0,181.0,38,3,74.2,7.6,81.5,7.0,60.0,150.0,180.0,70.0,150.0,182.0,,Inbred,
138,1139,39,3,1,1,Inbred,HN,2022,B73,BGEM_Short_early,0.0,1.0,76.95,7.95,86.5,180.0,223.0,39,3,77.0,7.9,76.9,8.0,98.0,190.0,230.0,75.0,170.0,216.0,,Inbred,
139,1140,40,3,1,1,Inbred,HN,2022,BGEM-0094-S,BGEM_Short_early,0.0,1.0,70.5,8.4,55.0,149.0,180.5,40,3,70.5,7.8,70.5,9.0,50.0,138.0,171.0,60.0,160.0,190.0,,Inbred,
140,1141,41,3,1,1,Inbred,HN,2022,BGEM-0286-N,BGEM_Short_early,0.0,1.0,71.0,7.05,85.5,190.0,230.0,41,3,73.4,6.5,68.6,7.6,80.0,190.0,230.0,91.0,190.0,230.0,,Inbred,
141,1142,42,3,1,1,Inbred,HN,2022,BGEM-0055-S,BGEM_Short_early,0.0,1.0,77.1,8.15,68.0,160.0,203.5,42,3,77.2,8.3,77.0,8.0,68.0,160.0,200.0,68.0,160.0,207.0,,Inbred,
142,1143,43,3,1,1,Inbred,HN,2022,BGEM-0276-S,BGEM_Short_early,0.0,1.0,71.85,8.55,125.0,215.0,257.0,43,3,69.5,8.5,74.2,8.6,128.0,220.0,260.0,122.0,210.0,254.0,,Inbred,
143,1144,44,3,1,1,Inbred,HN,2022,BGEM-0310-S,BGEM_Short_early,0.0,2.0,78.4,8.2,73.0,191.5,238.5,44,3,76.7,8.0,80.1,8.4,70.0,193.0,242.0,76.0,190.0,235.0,,Inbred,
144,1145,45,3,1,1,Inbred,HN,2022,BGEM-0167-S,BGEM_Short_early,0.0,1.0,70.1,8.45,67.5,170.0,210.0,45,3,74.7,8.6,65.5,8.3,75.0,171.0,210.0,60.0,169.0,210.0,,Inbred,
145,1146,46,3,1,1,Inbred,HN,2022,BGEM-0227-N,BGEM_Short_early,0.0,2.0,75.55,8.399999999999999,75.0,154.5,200.5,46,3,72.1,8.2,79.0,8.6,70.0,149.0,191.0,80.0,160.0,210.0,,Inbred,
146,1147,47,3,1,1,Inbred,HN,2022,Mo17,BGEM_Short_early,0.0,1.0,67.9,9.1,75.0,157.5,207.0,47,3,67.8,9.5,68.0,8.7,80.0,165.0,210.0,70.0,150.0,204.0,,Inbred,
147,1148,48,3,1,1,Inbred,HN,2022,BGEM-0095-S,BGEM_Short_early,0.0,1.0,75.4,8.3,74.0,162.0,197.5,48,3,79.8,8.5,71.0,8.1,78.0,168.0,202.0,70.0,156.0,193.0,,Inbred,
148,1149,49,3,1,1,Inbred,HN,2022,BGEM-0229-N,BGEM_Short_early,0.0,2.0,68.1,6.9,62.5,159.5,191.0,49,3,67.0,6.3,69.2,7.5,65.0,159.0,191.0,60.0,160.0,191.0,,Inbred,
149,1150,50,3,1,1,Inbred,HN,2022,BGEM-0319-S,BGEM_Short_early,0.0,2.0,73.1,6.0,77.5,175.5,215.5,50,3,70.1,5.7,76.1,6.3,85.0,181.0,218.0,70.0,170.0,213.0,,Inbred,
150,1151,1,4,1,1,Inbred,HN,2022,BGEM-0284-N,BGEM_Tall_late,0.0,1.0,77.2,7.45,75.0,177.5,216.5,1,4,79.4,7.4,75.0,7.5,82.0,175.0,213.0,68.0,180.0,220.0,,Inbred,
151,1152,2,4,1,1,Inbred,HN,2022,BGEM-0121-N,BGEM_Tall_late,0.0,1.0,74.0,8.6,100.0,187.5,240.0,2,4,71.5,8.6,76.5,8.6,105.0,190.0,240.0,95.0,185.0,240.0,,Inbred,
152,1153,3,4,1,1,Inbred,HN,2022,BGEM-0019-S,BGEM_Tall_late,0.0,1.0,67.9,8.3,83.5,168.5,204.5,3,4,70.0,8.9,65.8,7.7,89.0,178.0,213.0,78.0,159.0,196.0,,Inbred,
153,1154,4,4,1,1,Inbred,HN,2022,BGEM-0072-S,BGEM_Tall_late,0.0,1.0,74.7,9.649999999999999,58.5,171.0,217.0,4,4,74.0,9.7,75.4,9.6,55.0,168.0,214.0,62.0,174.0,220.0,,Inbred,
154,1155,5,4,1,1,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,1.0,81.85,8.399999999999999,82.5,180.5,221.5,5,4,81.2,8.1,82.5,8.7,79.0,179.0,220.0,86.0,182.0,223.0,,Inbred,
155,1156,6,4,1,1,Inbred,HN,2022,BGEM-0159-S,BGEM_Tall_late,0.0,1.0,83.55,9.45,106.5,184.0,229.0,6,4,88.5,9.9,78.6,9.0,123.0,190.0,237.0,90.0,178.0,221.0,,Inbred,
156,1157,7,4,1,1,Inbred,HN,2022,BGEM-0208-N,BGEM_Tall_late,0.0,1.0,74.95,7.65,,,278.0,7,4,74.5,7.7,75.4,7.6,,,278.0,,,,,Inbred,
157,1158,8,4,1,1,Inbred,HN,2022,BGEM-0021-S,BGEM_Tall_late,0.0,2.0,74.0,7.5,88.0,182.0,230.0,8,4,74.0,7.5,,,88.0,182.0,230.0,,,,,Inbred,
158,1159,9,4,1,1,Inbred,HN,2022,BGEM-0064-N,BGEM_Tall_late,0.0,2.0,69.25,5.300000000000001,116.5,198.5,234.5,9,4,66.0,5.4,72.5,5.2,110.0,206.0,240.0,123.0,191.0,229.0,,Inbred,
159,1160,10,4,1,1,Inbred,HN,2022,BGEM-0277-S,BGEM_Tall_late,0.0,2.0,75.0,9.0,70.0,156.0,196.0,10,4,80.0,9.0,70.0,9.0,63.0,162.0,210.0,77.0,150.0,182.0,,Inbred,
160,1161,11,4,1,1,Inbred,HN,2022,BGEM-0057-S,BGEM_Tall_late,0.0,1.0,75.3,9.4,74.5,150.0,195.0,11,4,76.6,9.0,74.0,9.8,74.0,150.0,188.0,75.0,150.0,202.0,,Inbred,
161,1162,12,4,1,1,Inbred,HN,2022,Mo17,BGEM_Tall_late,0.0,1.0,63.35,7.35,79.0,158.5,197.0,12,4,59.5,6.7,67.2,8.0,80.0,159.0,194.0,78.0,158.0,200.0,,Inbred,
162,1163,13,4,1,1,Inbred,HN,2022,B73,BGEM_Tall_early,0.0,1.0,80.7,8.5,87.0,174.0,215.5,13,4,82.9,8.3,78.5,8.7,88.0,180.0,222.0,86.0,168.0,209.0,,Inbred,
163,1164,14,4,1,1,Inbred,HN,2022,BGEM-0144-N,BGEM_Tall_early,0.0,1.0,62.0,7.55,94.0,166.0,205.5,14,4,59.0,7.5,65.0,7.6,98.0,162.0,201.0,90.0,170.0,210.0,,Inbred,
164,1165,15,4,1,1,Inbred,HN,2022,BGEM-0236-S,BGEM_Tall_early,0.0,1.0,70.75,8.45,103.5,169.0,219.5,15,4,72.5,8.5,69.0,8.4,107.0,166.0,219.0,100.0,172.0,220.0,,Inbred,
165,1166,16,4,1,1,Inbred,HN,2022,BGEM-0171-S,BGEM_Tall_early,0.0,1.0,78.35,8.55,79.5,164.5,219.5,16,4,78.0,8.6,78.7,8.5,88.0,167.0,219.0,71.0,162.0,220.0,,Inbred,
166,1167,17,4,1,1,Inbred,HN,2022,BGEM-0198-S,BGEM_Tall_early,0.0,1.0,78.0,7.85,84.0,187.0,260.0,17,4,74.5,7.8,81.5,7.9,80.0,178.0,260.0,88.0,196.0,260.0,,Inbred,
167,1168,18,4,1,1,Inbred,HN,2022,BGEM-0049-S,BGEM_Tall_early,0.0,1.0,80.5,9.95,84.0,184.0,228.0,18,4,76.5,10.6,84.5,9.3,88.0,176.0,220.0,80.0,192.0,236.0,,Inbred,
168,1169,19,4,1,1,Inbred,HN,2022,BGEM-0058-N,BGEM_Tall_early,0.0,1.0,78.5,8.25,100.0,191.0,231.5,19,4,76.0,8.0,81.0,8.5,95.0,182.0,223.0,105.0,200.0,240.0,,Inbred,
169,1170,20,4,1,1,Inbred,HN,2022,BGEM-0007-S,BGEM_Tall_early,,,72.45,8.149999999999999,84.0,186.5,233.0,20,4,71.0,7.6,73.9,8.7,88.0,181.0,225.0,80.0,192.0,241.0,,Inbred,
170,1171,21,4,1,1,Inbred,HN,2022,Mo17,BGEM_Tall_early,0.0,1.0,65.75,8.2,83.0,163.5,214.5,21,4,67.0,8.8,64.5,7.6,98.0,170.0,220.0,68.0,157.0,209.0,,Inbred,
171,1172,22,4,1,1,Inbred,HN,2022,BGEM-0125-N,BGEM_Tall_early,0.0,1.0,63.5,8.4,93.0,180.0,223.5,22,4,60.5,8.4,66.5,8.4,96.0,190.0,232.0,90.0,170.0,215.0,,Inbred,
172,1173,23,4,1,1,Inbred,HN,2022,BGEM-0206-N,BGEM_Tall_early,0.0,1.0,56.45,7.15,88.0,160.0,196.0,23,4,56.7,7.4,56.2,6.9,90.0,160.0,199.0,86.0,160.0,193.0,,Inbred,
173,1174,24,4,1,1,Inbred,HN,2022,BGEM-0092-S,BGEM_Tall_early,0.0,1.0,80.55,7.35,97.0,205.0,195.5,24,4,81.5,6.9,79.6,7.8,94.0,202.0,241.0,100.0,208.0,150.0,,Inbred,
174,1175,25,4,1,1,Inbred,HN,2022,BGEM-0280-S,BGEM_Tall_early,0.0,2.0,81.5,10.350000000000001,88.5,147.5,222.5,25,4,78.0,10.3,85.0,10.4,89.0,165.0,210.0,88.0,130.0,235.0,,Inbred,
175,1176,26,4,1,1,Inbred,HN,2022,BGEM-0150-S,BGEM_Short_early,0.0,2.0,70.85,8.55,66.5,139.5,160.0,26,4,71.0,9.0,70.7,8.1,68.0,138.0,160.0,65.0,141.0,160.0,,Inbred,
176,1177,27,4,1,1,Inbred,HN,2022,BGEM-0202-N,BGEM_Short_early,0.0,1.0,63.349999999999994,6.9,87.5,162.5,194.0,27,4,62.1,7.1,64.6,6.7,80.0,165.0,190.0,95.0,160.0,198.0,,Inbred,
177,1178,28,4,1,1,Inbred,HN,2022,BGEM-0207-N,BGEM_Short_early,0.0,2.0,66.75,7.7,88.0,149.5,199.0,28,4,63.0,8.0,70.5,7.4,88.0,149.0,199.0,88.0,150.0,199.0,,Inbred,
178,1179,29,4,1,1,Inbred,HN,2022,BGEM-0116-S,BGEM_Short_early,0.0,2.0,70.45,7.2,71.0,156.0,199.0,29,4,72.4,7.4,68.5,7.0,76.0,160.0,198.0,66.0,152.0,200.0,,Inbred,
179,1180,30,4,1,1,Inbred,HN,2022,B73,BGEM_Short_early,0.0,2.0,72.8,8.5,97.5,175.0,215.0,30,4,75.0,8.2,70.6,8.8,100.0,172.0,210.0,95.0,178.0,220.0,,Inbred,
180,1181,31,4,1,1,Inbred,HN,2022,BGEM-0162-S,BGEM_Short_early,0.0,2.0,77.0,8.4,72.5,160.0,204.5,31,4,77.5,7.8,76.5,9.0,69.0,160.0,204.0,76.0,160.0,205.0,,Inbred,
181,1182,32,4,1,1,Inbred,HN,2022,BGEM-0282-N,BGEM_Short_early,0.0,1.0,74.5,7.050000000000001,110.0,197.5,241.0,32,4,78.0,7.7,71.0,6.4,110.0,194.0,240.0,110.0,201.0,242.0,,Inbred,
182,1183,33,4,1,1,Inbred,HN,2022,BGEM-0149-S,BGEM_Short_early,0.0,1.0,74.0,11.5,80.0,172.5,210.5,33,4,75.5,,72.5,11.5,95.0,180.0,221.0,65.0,165.0,200.0,,Inbred,
183,1184,34,4,1,1,Inbred,HN,2022,BGEM-0141-N,BGEM_Short_early,0.0,1.0,74.25,9.7,64.0,165.0,210.0,34,4,72.5,9.8,76.0,9.6,60.0,160.0,200.0,68.0,170.0,220.0,,Inbred,
184,1185,35,4,1,1,Inbred,HN,2022,BGEM-0115-S,BGEM_Short_early,0.0,1.0,72.2,7.65,68.0,165.0,212.5,35,4,75.4,7.6,69.0,7.7,68.0,170.0,220.0,68.0,160.0,205.0,,Inbred,
185,1186,36,4,1,1,Inbred,HN,2022,BGEM-0083-S,BGEM_Short_early,0.0,1.0,81.25,8.9,90.0,184.0,220.0,36,4,77.0,8.8,85.5,9.0,90.0,180.0,220.0,90.0,188.0,220.0,,Inbred,
186,1187,37,4,1,1,Inbred,HN,2022,Mo17,BGEM_Short_early,0.0,1.0,69.05,8.8,70.0,159.0,216.5,37,4,69.6,8.5,68.5,9.1,88.0,165.0,218.0,52.0,153.0,215.0,,Inbred,
187,1188,38,4,1,1,Inbred,HN,2022,BGEM-0242-N,BGEM_Short_late,0.0,2.0,69.4,7.85,70.0,146.0,189.0,38,4,70.5,8.0,68.3,7.7,70.0,150.0,188.0,70.0,142.0,190.0,,Inbred,
188,1189,39,4,1,1,Inbred,HN,2022,BGEM-0249-N,BGEM_Short_late,0.0,2.0,72.0,6.25,77.5,175.0,207.5,39,4,73.0,6.5,71.0,6.0,75.0,180.0,210.0,80.0,170.0,205.0,,Inbred,
189,1190,40,4,1,1,Inbred,HN,2022,BGEM-0164-S,BGEM_Short_late,0.0,1.0,79.1,8.05,77.5,179.5,216.5,40,4,80.2,7.8,78.0,8.3,80.0,178.0,213.0,75.0,181.0,220.0,,Inbred,
190,1191,41,4,1,1,Inbred,HN,2022,BGEM-0262-S,BGEM_Short_late,0.0,2.0,73.85,6.75,84.0,189.5,227.5,41,4,72.2,5.8,75.5,7.7,75.0,198.0,235.0,93.0,181.0,220.0,,Inbred,
191,1192,42,4,1,1,Inbred,HN,2022,BGEM-0268-S,BGEM_Short_late,0.0,2.0,86.7,7.0,95.0,189.0,243.5,42,4,86.0,7.0,87.4,7.0,90.0,188.0,245.0,100.0,190.0,242.0,,Inbred,
192,1193,43,4,1,1,Inbred,HN,2022,BGEM-0181-N,BGEM_Short_late,0.0,2.0,68.0,7.3,90.0,170.0,214.5,43,4,69.0,7.6,67.0,7.0,90.0,170.0,219.0,,170.0,210.0,,Inbred,
193,1194,44,4,1,1,Inbred,HN,2022,BGEM-0120-N,BGEM_Short_late,0.0,2.0,84.75,8.9,92.5,169.5,208.5,44,4,84.5,8.8,85.0,9.0,95.0,169.0,202.0,90.0,170.0,215.0,,Inbred,
194,1195,45,4,1,1,Inbred,HN,2022,B73,BGEM_Short_late,0.0,2.0,69.0,8.25,101.0,177.0,214.5,45,4,75.5,9.0,62.5,7.5,100.0,176.0,220.0,102.0,178.0,209.0,,Inbred,
195,1196,46,4,1,1,Inbred,HN,2022,BGEM-0228-N,BGEM_Short_late,0.0,2.0,74.6,7.5,89.0,173.5,212.5,46,4,77.0,7.7,72.2,7.3,78.0,172.0,210.0,100.0,175.0,215.0,,Inbred,
196,1197,47,4,1,1,Inbred,HN,2022,BGEM-0220-S,BGEM_Short_late,0.0,2.0,67.5,8.7,86.0,176.0,220.0,47,4,61.0,9.6,74.0,7.8,92.0,180.0,221.0,80.0,172.0,219.0,,Inbred,
197,1198,48,4,1,1,Inbred,HN,2022,BGEM-0026-S,BGEM_Short_late,0.0,2.0,76.85,9.9,67.5,150.0,190.0,48,4,74.7,9.8,79.0,10.0,70.0,140.0,170.0,65.0,160.0,210.0,,Inbred,
198,1199,49,4,1,1,Inbred,HN,2022,BGEM-0259-N,BGEM_Short_late,0.0,2.0,77.25,7.300000000000001,85.0,189.5,227.0,49,4,75.0,7.4,79.5,7.2,90.0,182.0,219.0,80.0,197.0,235.0,,Inbred,
199,1200,50,4,1,1,Inbred,HN,2022,BGEM-0246-N,BGEM_Short_late,0.0,2.0,62.5,5.95,69.0,160.5,191.0,50,4,63.0,5.9,62.0,6.0,75.0,160.0,192.0,63.0,161.0,190.0,,Inbred,
200,1201,1,5,1,1,Inbred,HN,2022,BGEM-0295-S,BGEM_Tall_early,0.0,2.0,71.55,9.100000000000001,85.0,170.0,213.0,1,5,71.0,8.8,72.1,9.4,80.0,160.0,201.0,90.0,180.0,225.0,,Inbred,
201,1202,2,5,1,1,Inbred,HN,2022,BGEM-0148-S,BGEM_Tall_early,0.0,2.0,71.0,7.9,60.0,159.5,191.5,2,5,72.0,7.8,70.0,8.0,60.0,150.0,183.0,60.0,169.0,200.0,,Inbred,
202,1203,3,5,1,1,Inbred,HN,2022,BGEM-0045-N,BGEM_Tall_early,0.0,1.0,68.5,7.75,89.5,200.0,231.0,3,5,66.0,8.0,71.0,7.5,89.0,200.0,232.0,90.0,200.0,230.0,,Inbred,
203,1204,4,5,1,1,Inbred,HN,2022,Mo17,BGEM_Tall_early,0.0,2.0,68.95,9.45,74.5,157.5,205.0,4,5,69.0,9.4,68.9,9.5,76.0,160.0,210.0,73.0,155.0,200.0,,Inbred,
204,1205,5,5,1,1,Inbred,HN,2022,BGEM-0300-S,BGEM_Tall_early,0.0,2.0,67.5,8.5,77.5,161.5,200.5,5,5,69.0,8.0,66.0,9.0,70.0,158.0,199.0,85.0,165.0,202.0,,Inbred,
205,1206,6,5,1,1,Inbred,HN,2022,BGEM-0078-N,BGEM_Tall_early,0.0,2.0,69.15,6.7,75.0,187.0,220.5,6,5,65.5,6.0,72.8,7.4,70.0,185.0,220.0,80.0,189.0,221.0,,Inbred,
206,1207,7,5,1,1,Inbred,HN,2022,BGEM-0299-N,BGEM_Tall_early,0.0,2.0,62.8,6.55,69.0,161.5,190.0,7,5,62.6,6.6,63.0,6.5,70.0,160.0,190.0,68.0,163.0,190.0,,Inbred,
207,1208,8,5,1,1,Inbred,HN,2022,BGEM-0302-S,BGEM_Tall_early,0.0,2.0,75.8,7.5,54.0,150.0,192.5,8,5,73.6,8.0,78.0,7.0,60.0,150.0,190.0,48.0,150.0,195.0,,Inbred,
208,1209,9,5,1,1,Inbred,HN,2022,BGEM-0145-N,BGEM_Tall_early,0.0,2.0,70.3,6.5,73.5,107.5,171.0,9,5,70.6,,70.0,6.5,78.0,102.0,202.0,69.0,113.0,140.0,,Inbred,
209,1210,10,5,1,1,Inbred,HN,2022,BGEM-0199-S,BGEM_Tall_early,0.0,2.0,80.25,8.85,80.0,174.0,218.5,10,5,76.0,9.2,84.5,8.5,80.0,175.0,218.0,80.0,173.0,219.0,,Inbred,
210,1211,11,5,1,1,Inbred,HN,2022,BGEM-0122-N,BGEM_Tall_early,0.0,2.0,68.55,7.7,76.0,162.5,193.5,11,5,66.6,7.7,70.5,7.7,73.0,157.0,187.0,79.0,168.0,200.0,,Inbred,
211,1212,12,5,1,1,Inbred,HN,2022,B73,BGEM_Tall_early,0.0,1.0,79.25,8.55,89.0,166.5,205.0,12,5,78.5,9.1,80.0,8.0,87.0,160.0,200.0,91.0,173.0,210.0,,Inbred,
212,1213,13,5,1,1,Inbred,HN,2022,BGEM-0054-S,BGEM_Tall_early,0.0,1.0,77.25,9.9,85.5,189.5,230.0,13,5,77.5,10.8,77.0,9.0,89.0,189.0,230.0,82.0,190.0,230.0,,Inbred,
213,1214,14,5,1,1,Inbred,HN,2022,BGEM-0146-N,BGEM_Tall_early,0.0,2.0,68.75,6.5,92.5,182.0,220.0,14,5,71.0,7.0,66.5,6.0,85.0,179.0,220.0,100.0,185.0,220.0,,Inbred,
