"","male","bands","mean.heterosis","sd.heterosis","se.heterosis","max","min","Trt","Htype"
"24445","Mo17",1133,-3.3684407792041,1.08620734969054,0.0999934915899721,-1.29511436257586,-6.5693290175265,"LN","low"
"24446","Mo17",1134,-3.38279996560217,1.08625177203195,0.0999975809979686,-1.31378647619886,-6.58736999898751,"LN","low"
"24447","Mo17",1135,-3.39831942188443,1.08649126293082,0.100019627922241,-1.33511953771051,-6.60808376342188,"LN","low"
"24448","Mo17",1136,-3.41467307776394,1.08678485825579,0.100046655562651,-1.35613958928531,-6.6312066449448,"LN","low"
"24449","Mo17",1137,-3.43281845687805,1.08720511737,0.100085343549999,-1.37761870232603,-6.65728620091391,"LN","low"
"24450","Mo17",1138,-3.452610279657,1.08751584649627,0.100113948484667,-1.40159064323845,-6.68424103650996,"LN","low"
"24451","Mo17",1139,-3.47315182961673,1.08785651325876,0.100145309402139,-1.42635009331744,-6.71078104608375,"LN","low"
"24452","Mo17",1140,-3.49394894311923,1.08847157764851,0.100201930668696,-1.4510838634432,-6.73806465879682,"LN","low"
"24453","Mo17",1141,-3.51514542145666,1.08905547806699,0.100255683059159,-1.47571022287739,-6.76598185564457,"LN","low"
"24454","Mo17",1142,-3.53659765414039,1.08961391191328,0.100307091061626,-1.5016135045092,-6.79476260293964,"LN","low"
"24455","Mo17",1143,-3.55769519665988,1.09005178883166,0.100347400899309,-1.52807310577129,-6.82323580117387,"LN","low"
"24456","Mo17",1144,-3.57952551409931,1.09058899699284,0.10039685491908,-1.55390715578725,-6.85247272430363,"LN","low"
"24457","Mo17",1145,-3.60210193549461,1.09093869605593,0.100429047327219,-1.57530491770092,-6.88113401713816,"LN","low"
"24458","Mo17",1146,-3.62287720452444,1.09129493664036,0.100461841931208,-1.59073432120023,-6.90725296769081,"LN","low"
"24459","Mo17",1147,-3.6431574161447,1.09185547474534,0.100513443646388,-1.60503042187535,-6.93354207986365,"LN","low"
"24460","Mo17",1148,-3.6626633710876,1.09261380154094,0.100583253286398,-1.61759080724378,-6.95967816308777,"LN","low"
"24461","Mo17",1149,-3.68103720205516,1.09298503426672,0.100617428028867,-1.63098790189134,-6.9829967127448,"LN","low"
"24462","Mo17",1150,-3.69807532568262,1.0935264226215,0.100667266866651,-1.64337837844957,-7.00524601821812,"LN","low"
"24463","Mo17",1151,-3.7148674700489,1.09421176697601,0.100730357928379,-1.65530956470377,-7.02834797207514,"LN","low"
"24464","Mo17",1152,-3.72957343480592,1.09449705640257,0.100756620948864,-1.66682352791485,-7.04778810034111,"LN","low"
"24465","Mo17",1153,-3.74225176174548,1.09477314230398,0.100782036716183,-1.67555903687971,-7.06442560116535,"LN","low"
"24466","Mo17",1154,-3.75450650753796,1.09494727453688,0.10079806688756,-1.68443685042747,-7.08171625464646,"LN","low"
"24467","Mo17",1155,-3.76497507619561,1.09518096613813,0.100819579943213,-1.69193918714776,-7.09578971859982,"LN","low"
"24468","Mo17",1156,-3.77392452991119,1.09561567861914,0.100859598470822,-1.69761351769931,-7.10698420179853,"LN","low"
"24469","Mo17",1157,-3.78132828173105,1.09575105696898,0.100872061058091,-1.70385360381202,-7.11666696861322,"LN","low"
"24470","Mo17",1158,-3.7877398409393,1.0956011103034,0.100858257348653,-1.70960652903663,-7.12217642697432,"LN","low"
"24471","Mo17",1159,-3.79289638366269,1.09547165160706,0.100846339709661,-1.71447587485068,-7.12612073897124,"LN","low"
"24472","Mo17",1160,-3.79642225670086,1.09504277158415,0.10080685810334,-1.71890145886377,-7.12864124111982,"LN","low"
"24473","Mo17",1161,-3.79962520488881,1.09482657157849,0.10078695527958,-1.72198305837889,-7.12982463949099,"LN","low"
"24474","Mo17",1162,-3.80190746800542,1.09495507481544,0.100798784961405,-1.72440531503634,-7.13337956641777,"LN","low"
"24475","Mo17",1163,-3.80319151286017,1.09478067829935,0.100782730460789,-1.72638884026072,-7.13471658589546,"LN","low"
"24476","Mo17",1164,-3.80357490147062,1.09462369669891,0.100768279133105,-1.72731392732476,-7.13392104043937,"LN","low"
"24477","Mo17",1165,-3.80384759198002,1.09405781337303,0.100716185350455,-1.72899564119604,-7.13160547078122,"LN","low"
"24478","Mo17",1166,-3.80390691423742,1.09357300683873,0.100671555291448,-1.73030919916117,-7.12918730727927,"LN","low"
"24479","Mo17",1167,-3.80384870625923,1.09292940224045,0.100612306685735,-1.731202038897,-7.12510847228868,"LN","low"
"24480","Mo17",1168,-3.80342839809393,1.09230194805688,0.100554544846206,-1.73233709879953,-7.12073780227257,"LN","low"
"24481","Mo17",1169,-3.80296011123161,1.09184256735921,0.100512255425183,-1.73386104200788,-7.11776873919997,"LN","low"
"24482","Mo17",1170,-3.80200802412943,1.09173710370789,0.100502546709131,-1.73460308547934,-7.11463211583552,"LN","low"
"24483","Mo17",1171,-3.79960361800482,1.09182748008958,0.100510866529435,-1.73403504389992,-7.11107966289511,"LN","low"
"24484","Mo17",1172,-3.79830019636624,1.09167099313122,0.100496460737246,-1.73391147805881,-7.10906192950283,"LN","low"
"24485","Mo17",1173,-3.79694459938064,1.09172433532716,0.10050137128441,-1.73275891026151,-7.10801761888031,"LN","low"
"24486","Mo17",1174,-3.79526201862517,1.09141490132568,0.100472885575642,-1.73215544097968,-7.10449532382844,"LN","low"
"24487","Mo17",1175,-3.7945311247106,1.09072635160344,0.100409499435897,-1.73313554093979,-7.09942417188439,"LN","low"
"24488","Mo17",1176,-3.79352451433972,1.09038061734236,0.100377672017368,-1.73344912060522,-7.09440312403239,"LN","low"
"24489","Mo17",1177,-3.79213914429824,1.09018823823911,0.100359962085421,-1.73384354407565,-7.08933982428294,"LN","low"
"24490","Mo17",1178,-3.79148956271167,1.08981870127523,0.100325943450489,-1.73474634138107,-7.08625808144566,"LN","low"
"24491","Mo17",1179,-3.79083139203234,1.0895707208308,0.100303115000202,-1.7352240632775,-7.0850091966984,"LN","low"
"24492","Mo17",1180,-3.78962227703,1.08945342979358,0.100292317485024,-1.73539211147278,-7.08253294680128,"LN","low"
"24493","Mo17",1181,-3.78868269916206,1.08904834460617,0.100255026370863,-1.7354447669642,-7.07866108234172,"LN","low"
"24494","Mo17",1182,-3.78800250474683,1.0888074658568,0.100232851684597,-1.73561522489149,-7.07519860829197,"LN","low"
"24495","Mo17",1183,-3.78690543326888,1.08859846884169,0.100213611949864,-1.73523356330134,-7.07162028906172,"LN","low"
"24496","Mo17",1184,-3.78565574990381,1.08843425548393,0.100198494884957,-1.73395455589541,-7.06813627019702,"LN","low"
"24497","Mo17",1185,-3.78451337691115,1.08812648536692,0.10017016234917,-1.73378894453607,-7.06473713485907,"LN","low"
"24498","Mo17",1186,-3.78355931591773,1.08770894070725,0.100131724247617,-1.73470141684501,-7.06177543566439,"LN","low"
"24499","Mo17",1187,-3.78206971699484,1.08739396425924,0.100102728315289,-1.73416862822725,-7.05796280959705,"LN","low"
"24500","Mo17",1188,-3.78005841459126,1.08708540442301,0.100074323079955,-1.73264132016809,-7.05452500912536,"LN","low"
"24501","Mo17",1189,-3.77869072491441,1.08688309735479,0.100055699204753,-1.73265375125824,-7.05187581626195,"LN","low"
"24502","Mo17",1190,-3.7771459738375,1.08696380794977,0.100063129217266,-1.73186145626339,-7.05045724632913,"LN","low"
"24503","Mo17",1191,-3.775350897954,1.08711912739727,0.10007742753137,-1.7301843797061,-7.05013345436818,"LN","low"
"24504","Mo17",1192,-3.77404090436982,1.08728412591217,0.100092616875851,-1.72927673328663,-7.0496513117409,"LN","low"
"24505","Mo17",1193,-3.77215612342746,1.08715165044768,0.10008042152084,-1.72830098949143,-7.04715685981569,"LN","low"
"24506","Mo17",1194,-3.76972332787111,1.08695733836418,0.100062533643638,-1.72620259553978,-7.04489655260341,"LN","low"
"24507","Mo17",1195,-3.76659389392909,1.08686478079747,0.100054013028977,-1.72330011743779,-7.04177261870795,"LN","low"
"24508","Mo17",1196,-3.76286456089297,1.08671656724476,0.100040368865512,-1.72049061183127,-7.03703052787227,"LN","low"
"24509","Mo17",1197,-3.75942971320188,1.08688089191316,0.100055496177394,-1.71733370585656,-7.03384325436249,"LN","low"
"24510","Mo17",1198,-3.75640326554154,1.08699173997816,0.100065700568902,-1.71440093842146,-7.03016352520685,"LN","low"
"24511","Mo17",1199,-3.75332228105507,1.08693281343316,0.100060275940738,-1.71224814448186,-7.0254882953234,"LN","low"
"24512","Mo17",1200,-3.75022473781031,1.08699392787476,0.10006590198111,-1.70994861036707,-7.02144807747016,"LN","low"
"24513","Mo17",1201,-3.74746814318893,1.08678300928993,0.100046485351546,-1.70846132032684,-7.01631487031063,"LN","low"
"24514","Mo17",1202,-3.74449837633147,1.08673242519332,0.100041828708006,-1.7060764538288,-7.01217956665699,"LN","low"
"24515","Mo17",1203,-3.74136012529427,1.08661909804818,0.100031396098672,-1.70290741339642,-7.00809100368208,"LN","low"
"24516","Mo17",1204,-3.73823897725145,1.08672309712905,0.100040969990086,-1.70005092372233,-7.0042851842969,"LN","low"
"24517","Mo17",1205,-3.73566359104982,1.0866587011369,0.100035041858499,-1.69810294972253,-7.00085112243157,"LN","low"
"24518","Mo17",1206,-3.73218299775621,1.08668690535952,0.100037638267645,-1.69525273740501,-6.99685981553101,"LN","low"
"24519","Mo17",1207,-3.72810231016585,1.0868514652871,0.100052787236891,-1.69191108093852,-6.99233300096551,"LN","low"
"24520","Mo17",1208,-3.72413238853295,1.08681163361037,0.100049120433832,-1.6892939324016,-6.9873412495093,"LN","low"
"24521","Mo17",1209,-3.71948522673124,1.08676911150118,0.10004520595639,-1.68581080396397,-6.98249449153649,"LN","low"
"24522","Mo17",1210,-3.71548698946344,1.08683029900967,0.100050838723115,-1.68234558197744,-6.97739226341988,"LN","low"
"24523","Mo17",1211,-3.71176022518763,1.08696807479831,0.100063522012513,-1.67917101511811,-6.97279469574701,"LN","low"
"24524","Mo17",1212,-3.70784050177824,1.08691174346429,0.100058336292884,-1.67679927345876,-6.96804823200829,"LN","low"
"24525","Mo17",1213,-3.7042900568166,1.08686206664208,0.100053763170721,-1.67437362766936,-6.96312859324493,"LN","low"
"24526","Mo17",1214,-3.70106310237936,1.08693753283202,0.100060710396619,-1.67213829179709,-6.96022533738819,"LN","low"
"24527","Mo17",1215,-3.69763452331046,1.08664312194476,0.100033607677614,-1.67038739379496,-6.95720048041166,"LN","low"
"24528","Mo17",1216,-3.69432318698869,1.08641879988238,0.100012957157928,-1.66807121131612,-6.95356909489721,"LN","low"
"24529","Mo17",1217,-3.6914103157135,1.08613738671452,0.0999870509759801,-1.66646601181328,-6.94939345875688,"LN","low"
"24530","Mo17",1218,-3.68826497331972,1.08570264565367,0.0999470298173823,-1.66476703371795,-6.94466844172393,"LN","low"
"24531","Mo17",1219,-3.68443463008124,1.08550173982244,0.0999285349365013,-1.6626711532314,-6.94053094690977,"LN","low"
"24532","Mo17",1220,-3.68108903211167,1.0853503535432,0.0999145986998845,-1.66096322636041,-6.93601253735059,"LN","low"
"24533","Mo17",1221,-3.67774537342039,1.08519292516929,0.0999001062433683,-1.65862557221861,-6.9314707760031,"LN","low"
"24534","Mo17",1222,-3.67388591232323,1.08539643972137,0.0999188412764701,-1.65491325608521,-6.92823903669921,"LN","low"
"24535","Mo17",1223,-3.67055702767155,1.08530899483415,0.0999107913221062,-1.65257782486202,-6.92459939838104,"LN","low"
"24536","Mo17",1224,-3.66793834248745,1.08494545647089,0.0998773249031213,-1.65101527293697,-6.91959886085665,"LN","low"
"24537","Mo17",1225,-3.66470705089371,1.08478447515294,0.0998625053715947,-1.64864289858306,-6.91566313956788,"LN","low"
"24538","Mo17",1226,-3.66116602410354,1.08453240731791,0.0998393006465032,-1.64643281990552,-6.91255273999713,"LN","low"
"24539","Mo17",1227,-3.65788452606709,1.08460193354722,0.0998457010547013,-1.64362278633735,-6.90950215229214,"LN","low"
"24540","Mo17",1228,-3.65425019976576,1.08489603144543,0.0998727749607288,-1.63955646882796,-6.90646273764697,"LN","low"
"24541","Mo17",1229,-3.65137865606139,1.08489730744831,0.0998728924263146,-1.63733616544452,-6.90303242057034,"LN","low"
"24542","Mo17",1230,-3.64907209213621,1.08480016520465,0.0998639497579311,-1.63603166344466,-6.89925838303802,"LN","low"
"24543","Mo17",1231,-3.64690503115776,1.08471464035053,0.0998560765569403,-1.63570771139298,-6.895936166343,"LN","low"
"24544","Mo17",1232,-3.64412935733873,1.08451357262344,0.0998375667723369,-1.63436840113369,-6.89228957806879,"LN","low"
"24545","Mo17",1233,-3.64134428798953,1.08410401103187,0.0997998635717707,-1.63215065608854,-6.88818894637943,"LN","low"
"24546","Mo17",1234,-3.63851626352844,1.0840293542783,0.0997929908605313,-1.62908252255865,-6.88572888916764,"LN","low"
"24547","Mo17",1235,-3.63535563756967,1.08388058944209,0.0997792959473064,-1.62587105905222,-6.88292512867715,"LN","low"
"24548","Mo17",1236,-3.63233355575586,1.0837475386089,0.0997670476253135,-1.62375187080289,-6.87858044377255,"LN","low"
"24549","Mo17",1237,-3.62997645951264,1.08382829844509,0.0997744821708483,-1.62277078175548,-6.87509755929127,"LN","low"
"24550","Mo17",1238,-3.62730952744403,1.08380905218687,0.0997727104091672,-1.62076472454357,-6.87125399529856,"LN","low"
"24551","Mo17",1239,-3.6240939882184,1.08373404892895,0.099765805799617,-1.6179227999746,-6.86626329627143,"LN","low"
"24552","Mo17",1240,-3.62118815415894,1.08368722319021,0.0997614951409624,-1.61576768387771,-6.86293968995477,"LN","low"
"24553","Mo17",1241,-3.61835141999171,1.08351620921557,0.0997457520285263,-1.61333964031525,-6.85855891663694,"LN","low"
"24554","Mo17",1242,-3.61536801121834,1.08343057587526,0.0997378688405724,-1.61113579335466,-6.85452463685999,"LN","low"
"24555","Mo17",1243,-3.61221608010177,1.08320926502974,0.0997174955258678,-1.61010262618823,-6.85047864588954,"LN","low"
"24556","Mo17",1244,-3.60921167840731,1.08320159853387,0.099716789767717,-1.60803353899774,-6.84676161968069,"LN","low"
"24557","Mo17",1245,-3.60604961290701,1.08335536973683,0.0997309455543579,-1.60470767853905,-6.84259864502502,"LN","low"
"24558","Mo17",1246,-3.60333397128995,1.08349648216342,0.099743936006177,-1.60281870064495,-6.84004243844727,"LN","low"
"24559","Mo17",1247,-3.60072549627323,1.08373311478927,0.0997657198050894,-1.60147031467691,-6.83791486496187,"LN","low"
"24560","Mo17",1248,-3.59826588127983,1.08405431620633,0.0997952887922668,-1.59941307024965,-6.83629031452005,"LN","low"
"24561","Mo17",1249,-3.59662037618946,1.08409174773783,0.0997987346440475,-1.59861766594318,-6.83644096468215,"LN","low"
"24562","Mo17",1250,-3.59509217296555,1.08413319695755,0.099802550354008,-1.59728667986584,-6.83547176554494,"LN","low"
"24563","Mo17",1251,-3.59327046064474,1.08389671014698,0.0997807799784801,-1.59479535482635,-6.83305328748978,"LN","low"
"24564","Mo17",1252,-3.59197802457487,1.08345653343486,0.0997402584276237,-1.59414535367192,-6.83035629715389,"LN","low"
"24565","Mo17",1253,-3.59050760046452,1.08315916680279,0.099712883610254,-1.59413308087701,-6.82691538471779,"LN","low"
"24566","Mo17",1254,-3.58783566532267,1.08302003031669,0.0997000750585014,-1.59164895116456,-6.82215418293574,"LN","low"
"24567","Mo17",1255,-3.5857819857353,1.08266081472203,0.0996670065826224,-1.59051091551313,-6.81903831295279,"LN","low"
"24568","Mo17",1256,-3.58468912979698,1.08234641576558,0.0996380638127018,-1.59036411986499,-6.81785780788917,"LN","low"
"24569","Mo17",1257,-3.58319589021053,1.08220867693492,0.0996253839255614,-1.58838068053584,-6.81676579210869,"LN","low"
"24570","Mo17",1258,-3.58167489999704,1.08198303331326,0.099604611746482,-1.58746405810896,-6.81464685190581,"LN","low"
"24571","Mo17",1259,-3.58079215832312,1.08183712360745,0.0995911796693153,-1.58698370041494,-6.81136341357415,"LN","low"
"24572","Mo17",1260,-3.57969148797411,1.08197982408922,0.0996043163134627,-1.58541580685362,-6.80888427575993,"LN","low"
"24573","Mo17",1261,-3.5788333561996,1.08204972423662,0.0996107511436114,-1.58498842107404,-6.80690695918027,"LN","low"
"24574","Mo17",1262,-3.57854034518754,1.08197967556259,0.0996043026404787,-1.5848176693196,-6.80500446846066,"LN","low"
"24575","Mo17",1263,-3.57842912855157,1.08212060048667,0.0996172758312922,-1.58449224007343,-6.80433415041223,"LN","low"
"24576","Mo17",1264,-3.57808925946429,1.08222934084824,0.0996272861929725,-1.58410924389854,-6.80475453330406,"LN","low"
"24577","Mo17",1265,-3.57775462564168,1.08235386886696,0.0996387499262978,-1.58381387178684,-6.80453286245188,"LN","low"
"24578","Mo17",1266,-3.57782963623187,1.08255651586056,0.0996574050941677,-1.58377887947893,-6.80488349096209,"LN","low"
"24579","Mo17",1267,-3.57787088548431,1.08279113917505,0.0996790039209758,-1.58324763921305,-6.80595777407356,"LN","low"
"24580","Mo17",1268,-3.57826264855269,1.08294559591165,0.0996932228161037,-1.58300775471613,-6.8075624977643,"LN","low"
"24581","Mo17",1269,-3.57897582005266,1.08305458752102,0.0997032563070188,-1.58314785251665,-6.80864884733083,"LN","low"
"24582","Mo17",1270,-3.58013117504611,1.08292812292151,0.0996916142969822,-1.58373789083263,-6.80946795134268,"LN","low"
"24583","Mo17",1271,-3.58176693961209,1.0827556389854,0.0996757358636237,-1.58509457619442,-6.81035714339237,"LN","low"
"24584","Mo17",1272,-3.58357146837012,1.08273796188133,0.0996741085542911,-1.58681387779647,-6.8110954301566,"LN","low"
"24585","Mo17",1273,-3.58567345326065,1.08268384480746,0.0996691266738318,-1.58818263141109,-6.81307868788126,"LN","low"
"24586","Mo17",1274,-3.58696985306797,1.08239573778963,0.0996426042730464,-1.58854909215633,-6.8136647489857,"LN","low"
"24587","Mo17",1275,-3.58811585360758,1.08221416153324,0.099625888823762,-1.58912659623883,-6.81474740403044,"LN","low"
"24588","Mo17",1276,-3.58963414105308,1.08217238925539,0.0996220433738894,-1.5895298261119,-6.81750729570137,"LN","low"
"24589","Mo17",1277,-3.59118637227918,1.08227896533405,0.0996318544971789,-1.59057301950704,-6.82105520352536,"LN","low"
"24590","Mo17",1278,-3.59362961413029,1.08239269196259,0.0996423238819395,-1.59235325223487,-6.82424909935828,"LN","low"
"24591","Mo17",1279,-3.59626068075003,1.08255950416106,0.0996576801895268,-1.59408476147396,-6.82780478294412,"LN","low"
"24592","Mo17",1280,-3.59886689610452,1.08265747513861,0.0996666991490489,-1.59638303710955,-6.83134348473787,"LN","low"
"24593","Mo17",1281,-3.60174143872177,1.08280604126651,0.0996803757696917,-1.59762047125441,-6.83477683456207,"LN","low"
"24594","Mo17",1282,-3.60448023864024,1.08295384007528,0.0996939817528823,-1.59832178415148,-6.83834342154412,"LN","low"
"24595","Mo17",1283,-3.60770574605576,1.08317304635216,0.0997141613263398,-1.60009910136851,-6.84354386987983,"LN","low"
"24596","Mo17",1284,-3.61138004726862,1.08346396515574,0.0997409425729852,-1.60162561738244,-6.84900688443628,"LN","low"
"24597","Mo17",1285,-3.61519918379631,1.08347764038626,0.0997422014799958,-1.60385056562459,-6.85323908105013,"LN","low"
"24598","Mo17",1286,-3.61917947401482,1.08346897119002,0.0997414034157946,-1.60619988219498,-6.85821016706804,"LN","low"
"24599","Mo17",1287,-3.62329244789124,1.08361992104553,0.09975529947635,-1.60873211530804,-6.86362646554852,"LN","low"
"24600","Mo17",1288,-3.62761217424742,1.08375945159806,0.0997681443048581,-1.61099740813237,-6.87005669393829,"LN","low"
"24601","Mo17",1289,-3.63261260677687,1.08386978853577,0.0997783016432851,-1.61362563644533,-6.87833593280525,"LN","low"
"24602","Mo17",1290,-3.63766057000057,1.08408707512905,0.099798304495544,-1.61606213796629,-6.88636452353302,"LN","low"
"24603","Mo17",1291,-3.64296343296515,1.08437397934226,0.0998247161691887,-1.61838042705311,-6.89527546304705,"LN","low"
"24604","Mo17",1292,-3.6494074282996,1.08447431044878,0.0998339523961933,-1.6219656031228,-6.90425641954595,"LN","low"
"24605","Mo17",1293,-3.65554510444372,1.08498301741959,0.0998807826687207,-1.62417747537573,-6.912330994978,"LN","low"
"24606","Mo17",1294,-3.66189139233099,1.08556335075737,0.0999342066827888,-1.62704250447481,-6.92211212994793,"LN","low"
"24607","Mo17",1295,-3.66917394024217,1.0860619886151,0.0999801100183237,-1.63139577160444,-6.93396693862404,"LN","low"
"24608","Mo17",1296,-3.67608452196621,1.08676680017254,0.100044993181342,-1.6343312987852,-6.94502162053002,"LN","low"
"24609","Mo17",1297,-3.68328282470735,1.08743916329296,0.100106889223609,-1.63748019062448,-6.9570982331535,"LN","low"
"24610","Mo17",1298,-3.69076994249695,1.08811011709531,0.100168655527632,-1.64069116965229,-6.96815339891114,"LN","low"
"24611","Mo17",1299,-3.69891012280619,1.08875971072744,0.1002284554686,-1.64341494950695,-6.97822589419946,"LN","low"
"24612","Mo17",1300,-3.70664670561617,1.08940348648434,0.100287719830743,-1.64679704054166,-6.98832437676859,"LN","low"
"24613","Mo17",1301,-3.71374902074442,1.09010672003176,0.100352457726163,-1.65106708040882,-6.99706458149914,"LN","low"
"24614","Mo17",1302,-3.72200667714628,1.09088001524935,0.100423645321108,-1.65444659597089,-7.00812448798952,"LN","low"
"24615","Mo17",1303,-3.7308071998326,1.0916902765172,0.100498235916813,-1.65762813043142,-7.02089927606825,"LN","low"
"24616","Mo17",1304,-3.73995704428576,1.09250059283825,0.100572831580577,-1.66097087427516,-7.03315916333895,"LN","low"
"24617","Mo17",1305,-3.74959469458706,1.09341534628153,0.100657041460728,-1.6630722847339,-7.04609488185069,"LN","low"
"24618","Mo17",1306,-3.76016288479773,1.0942194247372,0.100731062882437,-1.66678588822824,-7.05991997761444,"LN","low"
"24619","Mo17",1307,-3.77063334758456,1.09490569329345,0.100794239023832,-1.67225658190546,-7.07313887956774,"LN","low"
"24620","Mo17",1308,-3.78135488561152,1.09557612749777,0.100855957494979,-1.67763154639933,-7.08640836686082,"LN","low"
"24621","Mo17",1309,-3.79229871363943,1.09608736774822,0.1009030209748,-1.68340822895476,-7.0994625531484,"LN","low"
"24622","Mo17",1310,-3.80366130048301,1.09690613747829,0.10097839483794,-1.68900860063976,-7.11433926085275,"LN","low"
"24623","Mo17",1311,-3.81629442925163,1.0978227998783,0.101062780451804,-1.69520777568973,-7.13015262031587,"LN","low"
"24624","Mo17",1312,-3.829046489452,1.09904612484228,0.101175396642931,-1.70076504097032,-7.14627189810537,"LN","low"
"24625","Mo17",1313,-3.842155432086,1.10026733243721,0.101287817914439,-1.70687470562495,-7.16314260059334,"LN","low"
"24626","Mo17",1314,-3.85664272731166,1.10154913206542,0.101405817134736,-1.71429897636123,-7.18084270578672,"LN","low"
"24627","Mo17",1315,-3.87126423139323,1.10288958502146,0.101529215831517,-1.72164091014679,-7.1998276599484,"LN","low"
"24628","Mo17",1316,-3.88551181789332,1.10419576944928,0.101649459854572,-1.72879636693915,-7.21865495995838,"LN","low"
"24629","Mo17",1317,-3.90076318622945,1.10562845449791,0.101781349203692,-1.73607032042703,-7.23946501510419,"LN","low"
"24630","Mo17",1318,-3.91660551250679,1.10719590090853,0.101925644341746,-1.74273462520092,-7.26236440256992,"LN","low"
"24631","Mo17",1319,-3.93324178444533,1.10887078447951,0.102079829872084,-1.75115202680241,-7.28571232789223,"LN","low"
"24632","Mo17",1320,-3.95043430191575,1.11071933975544,0.102250003178765,-1.75996416429117,-7.31001066974338,"LN","low"
"24633","Mo17",1321,-3.96811138940686,1.11249245446477,0.102413231618367,-1.76965574738961,-7.33454809170593,"LN","low"
"24634","Mo17",1322,-3.98677759408151,1.11441801406042,0.102590493747268,-1.7815226932592,-7.36001189555761,"LN","low"
"24635","Mo17",1323,-4.0055361384297,1.11610781029014,0.102746052099118,-1.79256716138396,-7.38577897989837,"LN","low"
"24636","Mo17",1324,-4.02402085346131,1.11755926154598,0.102879669017642,-1.80283233547224,-7.41130538978624,"LN","low"
"24637","Mo17",1325,-4.04386874307517,1.11937492459622,0.103046814349513,-1.81418094028783,-7.43887344034235,"LN","low"
"24638","Mo17",1326,-4.06479159839353,1.12136677255583,0.103230178816946,-1.82548336778317,-7.46796274598643,"LN","low"
"24639","Mo17",1327,-4.0856679816006,1.12334128377515,0.103411947308072,-1.83782143362565,-7.49744194557443,"LN","low"
"24640","Mo17",1328,-4.10692316796122,1.12535109473053,0.103596965403301,-1.85156519213762,-7.52682611327169,"LN","low"
"24641","Mo17",1329,-4.12878893756272,1.12754916132355,0.103799313834701,-1.86493529010524,-7.55845982306717,"LN","low"
"24642","Mo17",1330,-4.15085358296828,1.12986645594256,0.104012638095545,-1.87833097878089,-7.59201152326257,"LN","low"
"24643","Mo17",1331,-4.17359768826944,1.13209682405414,0.104217960122754,-1.89290729581322,-7.62578475599764,"LN","low"
"24644","Mo17",1332,-4.19694961925895,1.13451885606289,0.104440926241854,-1.90708142898445,-7.6593363861605,"LN","low"
"24645","Mo17",1333,-4.22054344325257,1.13703562869834,0.104672613942575,-1.92126704960441,-7.69387519546906,"LN","low"
"24646","Mo17",1334,-4.24373934672145,1.13949032440658,0.104898586998942,-1.93519236578251,-7.72770481587781,"LN","low"
"24647","Mo17",1335,-4.26682813647366,1.14185016659973,0.105115828081468,-1.94976996792085,-7.7614882456111,"LN","low"
"24648","Mo17",1336,-4.29058530783029,1.1444952198855,0.105359324973255,-1.96434060283983,-7.79727403332892,"LN","low"
"24649","Mo17",1337,-4.31418193657705,1.1471865676742,0.105607083619476,-1.97867004186438,-7.83447412470255,"LN","low"
"24650","Mo17",1338,-4.33861319880077,1.14996779924393,0.105863116738436,-1.99358216413167,-7.87142696331405,"LN","low"
"24651","Mo17",1339,-4.36408872749564,1.15290694402765,0.106133686947058,-2.00899563750521,-7.9089935635311,"LN","low"
"24652","Mo17",1340,-4.38843102959828,1.15567915967124,0.106388890082741,-2.02454922086933,-7.94608945507096,"LN","low"
"24653","Mo17",1341,-4.412798272893,1.15845608928687,0.106644527174724,-2.04050417472298,-7.9838726326217,"LN","low"
"24654","Mo17",1342,-4.43689223152753,1.16128129161243,0.106904608129858,-2.05616315836983,-8.02054601117388,"LN","low"
"24655","Mo17",1343,-4.46052093219968,1.16385236100985,0.10714129425267,-2.0724086205206,-8.05600960625469,"LN","low"
"24656","Mo17",1344,-4.48381953033509,1.16689209973213,0.107421124883948,-2.08761221273209,-8.09255641219879,"LN","low"
"24657","Mo17",1345,-4.50694788017328,1.17000050576978,0.107707276853986,-2.10241616307317,-8.12832214318014,"LN","low"
"24658","Mo17",1346,-4.5302181635,1.17305248698719,0.107988234498291,-2.11768433492301,-8.16448681419573,"LN","low"
"24659","Mo17",1347,-4.55322048541583,1.1761383939464,0.108272315260275,-2.13365121549882,-8.20096484044569,"LN","low"
"24660","Mo17",1348,-4.57604097454249,1.17924567512599,0.108558363678736,-2.14847259701718,-8.23722977159576,"LN","low"
"24661","Mo17",1349,-4.59904271302664,1.18237804904226,0.108846722070844,-2.16250517619124,-8.27305926478486,"LN","low"
"24662","Mo17",1350,-4.6217756240137,1.18549195860712,0.109133380681628,-2.17733029853392,-8.30960909968762,"LN","low"
"24663","Mo17",1351,-4.6437203814824,1.18844361343461,0.109405102533127,-2.1918975152957,-8.34682237827488,"LN","low"
"24664","Mo17",1352,-4.66641844770021,1.19166879788421,0.109702004827361,-2.20675413545378,-8.3832560993244,"LN","low"
"24665","Mo17",1353,-4.68951041581059,1.19503718706389,0.110012090185563,-2.22252654597174,-8.41922902275778,"LN","low"
"24666","Mo17",1354,-4.71269290663968,1.19842258732858,0.110323741541073,-2.23781747889121,-8.45621628180471,"LN","low"
"24667","Mo17",1355,-4.73583009871523,1.20175745586161,0.110630741073626,-2.25307272075148,-8.49184623636145,"LN","low"
"24668","Mo17",1356,-4.7596004942752,1.20552309455573,0.110977396213824,-2.2677863776861,-8.53003572837742,"LN","low"
